PM10 Concentration,PM2.5 Concentration,CO Concentration,NO2 Concentration
6.420729515801907,5.128272790709768,0.24247617455484416,16.752120708122
6.9292661034479135,5.40104298849613,0.23639411215505782,16.860109443760784
7.453496185886968,5.694818063817997,0.23233735153256954,16.988017337205747
7.986133878829548,6.02143476314614,0.22994752672577584,17.19434419563795
8.521797404527533,6.337948105027214,0.22991458889297284,17.453478043896755
9.089393849986646,6.626719024713889,0.23361400162930354,17.900711247411156
9.701754037807435,6.91325882747556,0.24062855242978223,18.888022239058635
10.344012480754332,7.222768505186956,0.2512714862801848,21.76254838104229
10.997335740219146,7.536779943863797,0.26552810480054284,25.304610215846953
11.685163661241742,7.820480775306824,0.27994578564892336,26.301385627549397
12.338090651155047,8.091522272692036,0.2905417471092833,26.069643249183027
12.786142778353321,8.3661985368195,0.2957769253151674,25.796886803151594
12.907683585046923,8.619355465904327,0.29724767074078756,25.758249591184466
12.741182633031789,8.817174727734727,0.2978352815099739,25.818328156903192
12.122332534714593,8.89227322053967,0.2985424356879922,25.85906707607701
11.045676716127469,8.727040573704231,0.29851126791987254,25.835769768984164
9.712790546263154,8.243624044493417,0.2934276299569747,25.813803970037192
8.3085203137595,7.460333782979041,0.28050317414003373,25.778739012954535
6.9586204885354785,6.468493690094887,0.26203352059326296,25.23035498326169
5.860713235602308,5.415279051230318,0.24194820657273294,23.821522812865144
5.188819710661811,4.485867594296461,0.22446925648310456,21.908553187510133
4.946223666600767,3.83671610023879,0.21238293971006802,20.44521296188605
4.992844660878316,3.4861696578277486,0.20431205584192977,19.74865157531809
5.226088493759695,3.315464945218021,0.19660266975306645,19.25892549618181
5.596516549223514,3.2777016117116164,0.18801684729662407,18.636554561468955
5.996012081039783,3.3093002556848727,0.17924186022300356,17.85086053701553
6.3457643648422435,3.3612101267550005,0.17172857053389892,17.23480581458472
6.629755142079624,3.4038961335355653,0.16691645595971508,17.310825597378972
6.871367238894805,3.3823755484620155,0.16543201444670655,18.34514624620593
7.092641206183236,3.2955769739226075,0.16611358469147666,19.788615841567463
7.31382549927274,3.205431063021314,0.16780526922208977,20.874138622102656
7.573252439588617,3.1844290173597756,0.17205655856827673,21.557902886185552
7.895667851713545,3.2427952522730146,0.18434606450278423,22.1402851658507
8.269762973301571,3.3339558017311015,0.20597374877477354,22.70593874910202
8.712356348317295,3.420923762983625,0.23124123928869686,23.280057260955875
9.21828881272475,3.497160039730325,0.2531004622330796,23.88975283627443
9.779707905787408,3.570091632111385,0.2671577333901937,24.49847492954404
10.34821944605622,3.700107966349838,0.27451895456836456,24.983585648659822
10.936910032080274,4.1599264546202495,0.2798973899678415,25.326795174893515
11.680891840623255,5.233636892068404,0.2866293803954916,25.62980703433123
12.636500414102716,6.8984892589711935,0.29557541579654373,25.954590540562897
13.758203352971863,8.902142741946223,0.30688768505841446,26.29137901060737
14.935113583943144,10.883421550853699,0.3198537256449324,26.63286448760537
16.13302203776809,12.496831168166867,0.3334973216056156,27.0567789846345
17.383305026348943,13.555330100555963,0.34667202651065643,27.604870519396737
18.597548780338983,14.235453287792204,0.35806926286403756,28.190591750451315
19.6380632375548,14.959979777839191,0.3677648275792959,28.667065808280828
20.41097561641992,15.84304769569512,0.3765042547006056,29.014294615038093
20.976022805635928,16.754364296987518,0.38470477531341957,29.343182849818692
21.48517358226847,17.610932465385773,0.39219098489185783,29.697800793078258
21.92088081530743,18.440440073287963,0.3988818950614501,29.99535871655015
22.317492912706545,19.2754668332555,0.40539245350689385,30.16650951171999
22.78693974034337,20.13901060878211,0.41202984680240395,30.264305167975426
23.43632384082879,20.984566469607802,0.41847260089762983,30.406808143046185
24.256080933507082,21.78596050170299,0.4239745720338751,30.556776726609783
25.125829627315078,22.569255632015484,0.427968073465499,30.638752917152054
25.935298946616935,23.33369502509117,0.4310669822691159,30.630967620003226
26.64154481158247,23.996393412406515,0.4337349718493161,30.612280982566062
27.317380687179515,24.458793275533395,0.4385175139745895,30.679462876950183
27.92684565505357,24.752047427810133,0.45825408163872444,31.2998089388985
28.60234577141244,25.0111452760334,0.5065549325710041,34.77115595859105
29.866491175175465,25.355781786765093,0.5724431784459288,42.59697598178121
31.78462793021462,25.681114457615333,0.6269079323038624,51.19316454686457
33.38257258585238,25.90078088917835,0.6551075233930975,55.323358790249564
33.87438380939379,26.142247408246213,0.6576351320445636,55.133741481476356
33.653740797455114,26.293682899915513,0.6435080666214723,53.41264378205466
33.217164893908894,26.113193454863435,0.6172709036577146,51.07127316628427
32.69002165037246,25.815397958810202,0.5813499269948621,48.249463860080354
32.05597343039169,25.550745036949717,0.5358691968964083,44.984020347766574
31.3576037922783,25.300025871827767,0.49213959273098323,41.43606332555242
30.695403276349676,25.048334663890596,0.46397816301687483,38.06684945560484
30.156609152063773,24.767731551798747,0.44903161686956466,35.0962915762216
29.735670562812608,24.530675121129068,0.43671478752504955,32.37328289967772
29.326322095284443,24.351638171581527,0.42344405802337476,29.990074523551137
28.868187270339696,24.157309718661413,0.4099502700474287,27.91838225918722
28.471050283963947,23.88370998282255,0.3986819767137721,26.17531906586039
28.170966658482257,23.49043683686241,0.39030687650950024,24.813164704273873
27.857202216857683,23.033467282289166,0.38438511878268106,23.816462768808254
27.41757945823898,22.50472286807181,0.38128767581530676,23.143547210706306
26.93344828072047,21.922446380315964,0.3808264796798935,22.73780422854318
26.59146576510331,21.369234215325836,0.3820029806597232,22.40683572097845
26.464168119639336,21.00507737903261,0.38445064587337935,22.08121596020557
26.55648182794853,20.945812461310876,0.38853925057845934,21.77739879504604
26.659284258942332,21.103673868669105,0.39406811772848194,21.631822164073537
26.671078631350785,21.438701671901878,0.39994854909270844,21.69973878474279
26.736018671813017,22.020408439196387,0.40605654740853486,21.984956595702997
26.97290768819337,22.93824122071565,0.412696236715485,22.558992824414023
27.378611045919808,24.251514040431257,0.41962121738428226,23.40033417566713
27.953349031674662,25.681001982289793,0.42593894111832686,24.38910788643891
28.723378949587598,26.893287587405965,0.4308204869596328,25.371245745258282
29.694856809885113,27.734543791342016,0.43397792848776623,26.325719008586432
30.764139039137238,28.20107388697638,0.437259510522571,27.151912877973146
31.751311231294746,28.328414511782054,0.4421690772809156,27.826599738639388
32.41695157281722,28.33335374256576,0.44759245989932994,28.496028711292112
32.752053397849195,28.369312147063596,0.4512576062414554,29.263002440132876
32.87166194780751,28.482701250761675,0.4522629850012095,30.130595041964813
32.90575404855046,28.71216326091695,0.45177883029752597,30.83422790715506
32.88596613064284,28.925073557227183,0.4499955075819165,31.320318747518574
32.75195853608607,28.99066863955461,0.4464767730726367,31.639818947748793
32.645463322659225,29.016610389889355,0.44195870418869454,31.534711597709297
32.71857433126521,29.110280760903983,0.4387222224700717,30.8435883201125
32.9569240910505,29.207132183972412,0.437921393687074,29.64416447077566
33.22180087673397,29.22617320078925,0.4385544201228427,28.644139039357132
33.38147086708275,29.257870993073613,0.43954593573084555,28.42581749550048
33.44513095121615,29.416486052408814,0.4427344051791805,28.987661849371403
33.39251046040312,29.675412370487685,0.4515270311334614,29.88217064038474
33.185171808713505,29.960971351396818,0.4624860623086244,30.668313570600887
32.811999309972144,30.19888316665188,0.4722410184124862,31.35575201341856
32.313268782363735,30.39278825127628,0.4857153920860627,32.0783068459168
31.89738839448764,30.526473641382605,0.512091590660709,32.785425715074844
31.683929483700393,30.588432780672388,0.5413140011385837,33.325553960698095
31.70638831569876,30.585399928696972,0.5545069142565922,33.71343888368199
31.972862231132336,30.54941404841429,0.559805193598785,34.216485701334726
32.39425749675958,30.584271194571997,0.5627757870965018,35.03509379533386
32.768895050361074,30.65286147087371,0.5626098744788114,36.03766718503344
32.93832855790836,30.721158763841693,0.5583919302648046,36.78242653742014
32.933401763577706,30.778551136228284,0.5523830040363542,36.98071141684808
32.86589170795633,30.802346168615397,0.5459011521762095,36.703608552689744
32.73029480350111,30.81364046085381,0.5394248381058533,36.30651774929071
32.64933183093478,30.920471798409853,0.5334992610275758,35.92466273977295
33.17845205625301,31.510177011127162,0.5267204810226612,35.41545603563482
34.82965104985968,32.82535601182942,0.514457912164016,34.720765252726
37.32771725661072,34.65820839558803,0.4970239668550179,34.06756689426219
40.00093486934708,36.54737930475968,0.48238657988052036,33.70460659979793
42.46153792801707,37.999535272692455,0.47431472627449484,33.5805474168878
44.485146853637175,38.795725550494005,0.4716123989775758,33.78107824001187
45.85650596114975,39.080313366052636,0.47172821952180577,34.41292816655353
46.70205041370047,39.2091826556693,0.4750634997014903,35.25684482458657
47.44056184732426,39.28592218485362,0.4862250378913103,36.05775261301344
48.123695925580506,39.28783814532092,0.5044131066716502,36.8701048331134
48.620535960010024,39.27187299006566,0.5315630518422708,37.76513839925767
48.98122413321288,39.277336949871966,0.5552092435171669,38.7128611502053
49.22779923636,39.28239281791043,0.5637176637568144,39.700432931485665
49.335306747014734,39.27227328572051,0.5643718056629855,40.52112683941211
49.318906851345496,39.26656144882966,0.5639515736943335,41.13118822766347
49.20661493609617,39.232196811811036,0.5637026219554261,41.604932976689796
48.99725402145685,39.00314260977313,0.5634449927767646,41.897264704340316
48.74597923519662,38.46575428389849,0.5612409224244194,41.68569668950145
48.29873196112272,37.60952628959695,0.5511258008394408,39.921447680888996
46.888838630698885,36.484957463967426,0.528591571054157,36.651281299069325
44.0165110071124,35.179379280238194,0.4990754080461383,33.550245008369544
40.144700642971486,33.80626037237713,0.4776930074126176,31.843790529301387
36.29500767675892,32.52132264552943,0.4663959858667511,31.400241888931372
33.252025902604586,31.53544221720881,0.45822885474116687,31.26418851553341
31.213913124911418,30.74621955613857,0.45074480145763496,31.074164746547286
29.841424351170463,29.826483159131765,0.44345693860928803,30.805269392832663
28.927312525018525,28.690165188573975,0.43639092062950335,30.67692463610037
27.967702025306064,27.51408552157696,0.4307418673977557,31.589452792749267
26.826076722328462,26.497839749789904,0.4281066776747133,34.18713832898081
25.784055276705026,25.47426882482214,0.4283879344560278,37.36716531808622
24.797918061688545,23.810480564715856,0.43168806673451476,39.189823325337194
23.662516729308425,21.89027932363969,0.43637117131466424,39.68799220374687
22.54029698718813,20.6169449988819,0.44070437751725566,40.01186632556891
21.839685084387348,19.606054915072658,0.44415553343247977,40.51376732598876
21.76335402699895,19.079529243323048,0.44587510296111954,41.08989951096292
22.113068111096432,19.587317422287224,0.44548484631867913,41.53686683266603
22.5812974847256,20.318162742020085,0.4443863755805555,41.82982260757444
23.073228068242475,21.1521148321858,0.44430446678525104,41.981947726968784
23.585797857293443,22.187404816317517,0.44518783562572023,42.10949724070692
24.139753744554874,23.188981744033416,0.4469856667514836,42.26344859265293
24.6632105921511,23.786161335779514,0.4502458777795585,41.99291606084057
25.112232583781804,24.05406567940431,0.45293152423192024,40.41896732024129
25.55274553040771,24.287210150180098,0.45279954035661996,37.57812687372634
26.029541379462895,24.58934388131763,0.450449849392531,34.2292824572452
26.314806415262375,24.859719760117706,0.44456631950164516,30.812077064718764
25.403474542940316,25.267332972555067,0.4344076455811256,27.644579087677172
22.49143685285715,26.48072845668067,0.42289573054306306,25.690057163829678
18.936682581758348,28.408681062679754,0.4120506559734963,24.992489314543693
16.738918172104903,29.517248525292082,0.40104063873921575,24.62392819277841
15.856239608177486,29.411310305108298,0.39032375954891046,24.14119259453656
15.36832660921743,29.223266334020447,0.3809050799346228,23.452547265174022
14.972343734447355,29.137078040386964,0.3738364143025989,23.156164045175316
14.623752251827852,28.76455893269034,0.3692073655559193,25.420607569500298
14.395370972944626,27.4026005106633,0.3658524160176494,31.686656770290025
14.387305412584915,25.18720334178223,0.3647474961614796,38.48794672174477
14.674415648066688,22.50854502986384,0.3685266708122302,41.99326950126429
15.21154795503455,19.905225140684404,0.37773495397439905,42.88210722921243
15.920644580168648,17.62604275987477,0.390134069013869,43.23053033222446
16.74825938280886,16.317956688368604,0.40331359350522317,43.522091485267254
17.558130957197914,15.89924851117144,0.4169028524277518,43.76728184691993
18.20253888024665,15.685735521480154,0.42942896635004724,43.954524493418646
18.64497361243762,15.507357037485065,0.43927485760665785,44.059569785631254
18.980157213738245,15.453246441160909,0.44731749791045217,43.913541657037726
19.31510183575043,15.644518508812869,0.45571687851753745,43.36007058465603
19.676719719125124,16.108008553272633,0.464382961356424,42.38787403448526
20.088681188278432,16.68879383557003,0.4708293848958828,41.10549379175338
20.610605043938065,17.189142553873737,0.47282036333166666,39.659201615102255
21.261151968842693,17.650160852855603,0.46961854821498816,38.06669148293879
21.945427252424324,18.379422077844595,0.46172011842769506,36.196865299761164
22.577488581143268,19.504812113310667,0.4505122246266142,34.31535166042537
23.14229917435598,20.838828811272407,0.43820207708225956,32.675426626967074
23.689809359337872,22.45718224380747,0.42619645304580833,31.292675397657522
24.323794864343725,24.205661858523158,0.41510622688243454,30.185912480185458
25.079082354421516,25.507650275435452,0.4053448150567622,29.36808383413701
25.614878016847214,26.118343313243955,0.3979777299793725,28.958790304661733
25.78487954769451,26.246774115658702,0.3931407479155778,29.256045908835787
25.82113234630318,26.2613276986044,0.38970338589568443,30.43535002089687
25.60019610837148,26.03847057687107,0.3869833049253264,32.31723098998707
25.015816408135034,24.900076465102646,0.3868573473959979,34.40574184773044
24.35346141796659,22.8340400309732,0.3955020165667632,36.03587546634597
23.592963530728877,20.32903757986541,0.41446061484305297,36.766049914374186
22.869224360711595,18.444869903139782,0.4456608749145141,36.918679217107865
22.404951487126752,17.79628043094743,0.4779033960387693,36.95457679519747
22.432137788935908,17.913172071170905,0.49549272475497336,36.99836842113022
22.732098612355706,18.178077562081015,0.4998483851865861,36.96343801187171
23.036402336686898,18.433284200999267,0.5014464804734763,36.797447616265174
23.245502062939575,18.625248705013796,0.5027320223120774,36.65518748435412
23.21940017537722,18.640653471769134,0.5038318809029412,36.58236110461493
22.875671869558392,18.372059704647928,0.5049693102979388,36.58933156251099
22.242768906571126,17.815382512370302,0.5048209669126414,36.59496564658967
21.369391125556284,17.0456875169673,0.5000600104022533,36.33541741379417
20.38457372028533,16.18032646641715,0.4887355670143454,35.80254214563826
19.40121310316913,15.337432409203398,0.46666815316688226,34.74114049619831
18.557748615330304,14.688155557196172,0.44045708477561735,32.997170912250986
18.034005197057134,14.437204162574762,0.42478973321334756,30.92578555276954
17.95588075489213,14.69617336550534,0.42054709869728374,29.30100150609296
18.295694052298256,15.42168014702323,0.41929580213578027,28.257900192192235
18.933220815754897,16.44365276259026,0.41815865572802097,27.233831342607726
19.746077099807486,17.62104938441086,0.4167527899845507,26.19624841423662
20.65000288964869,18.8386505766556,0.4207588876539951,25.878743851627043
21.555790089895545,20.001099313602833,0.4501529676775653,26.628931873357004
22.38235793401549,21.078257685612687,0.5156168227497827,28.202810653708106
23.140289442583633,22.061153674360185,0.5993626910649408,31.03035677534981
23.888855834081767,22.93159446786927,0.6655304509746472,34.229091089584685
24.7147166876781,23.687367347144598,0.6972940284069202,36.65250209887938
25.659440426571884,24.39395632035792,0.7037781158597094,38.54669953968029
26.693365160804973,25.017314650499422,0.7051109400138321,40.29330295940295
27.763165763941462,25.55467176351264,0.7061244910192597,41.81181029226078
28.78435207973319,26.08699223262946,0.7067601536724188,43.06897581021168
29.738021514291756,26.703539168461887,0.7077783150059933,43.71898546221812
30.62489909334737,27.7614610439461,0.709011437767512,43.88903406369593
31.57662993501005,29.8944442416006,0.7106306490986386,43.95953714698329
32.924366388834876,31.677726809817816,0.7121355791957168,43.81840604649037
34.53289830895798,32.16843500203699,0.7122903332759385,42.85608971388304
35.84472864441791,32.23725397250965,0.7095102825490842,40.43997760656046
36.383227898013885,32.14174992751861,0.701539710784362,37.2362639229709
36.210454705001474,31.86823554919156,0.6888655619408572,34.28115505795073
35.76585671131559,31.21886263902504,0.6720930791575698,31.907898197343044
35.3949683842631,30.15502020618498,0.6516550464530867,29.933965054143258
34.99306788970295,28.785023541830963,0.6314293874292383,28.36331692091472
34.15505897594698,27.243113848885258,0.6112988117322348,26.929980336996017
32.718980933528954,25.94125598329669,0.5901521639107294,25.442938811252624
30.88973638425698,25.10107359737196,0.5615416065810107,24.07713767245384
29.017507894182504,24.56257671822738,0.5290260060571444,23.033161016499914
27.28358920594967,24.114136795321127,0.5020689426036781,22.43380301584588
25.92151765284486,23.711482242645626,0.4848803085391858,22.415487330817133
25.165916486333114,23.359502550775296,0.4752636418428922,22.978529943484993
24.734875195683532,22.904213771520503,0.46573706979419033,23.98966724307144
24.262412369357044,22.16724017515148,0.45535749532699893,25.2457595717597
23.63854705079724,21.20007987115197,0.4436154589906875,26.693515619564092
22.971223907088927,20.105678654541673,0.4306732687255172,28.29284342859138
22.307887284109768,19.022015412982505,0.4165129099608006,29.85068108335362
21.604407246745648,18.0603807864061,0.40351098410855213,31.213151479423683
20.76690729640199,17.302270610804406,0.39513592003939096,32.42169052111412
19.718290501938302,16.780482843053917,0.39162661848664104,33.56665044504154
18.620828652951484,16.413994811831884,0.3911592350749402,34.60840598519769
17.65011844217129,16.26820091446813,0.391844516870922,35.46979308355881
16.824167945823316,16.336401639010116,0.39356535007353183,36.14180482773854
16.037047148189256,16.49990139099039,0.3962555014304969,36.432639884214176
15.228374775842132,16.710406574536556,0.39809439839954,36.17189667582233
14.423311879576682,16.927488402565217,0.39384146826179656,35.205873873990406
13.580521917601038,16.873941785035825,0.36935819467880704,32.61981268110118
12.645678444859431,16.27141670652659,0.3294517379694657,28.180979594013397
11.736106333923846,15.350012764783266,0.29880909244537535,23.234577624794824
10.992819501181172,14.614239658651375,0.28071337634314936,18.95893415363287
10.528916126922388,14.272813865050402,0.266888122651102,15.22408944430958
10.337960182770058,14.31904081989531,0.2555090468189691,11.725729971369148
10.335050797395022,14.567191265821078,0.24719919721837508,9.093458327770804
10.438489097517792,14.84801826391752,0.2400920799882264,7.571475924202316
10.565481490030832,15.170651675041489,0.233852913802934,6.949554420395608
10.711323667797451,15.610582063598546,0.22805285074133544,6.916305632042503
10.882312624650448,16.070737188716674,0.22375442479185043,7.4306241251076806
11.073662307225664,16.509841576981245,0.22164071746585912,8.45243872213107
11.295921610834997,16.89686310331603,0.22170464152132746,9.824801404996093
11.550516269170654,17.251218079811526,0.2241776942333087,11.419698517466204
11.863927966229124,17.619823203206863,0.22893674606421036,13.202071308403895
12.28264813132286,17.726075272126188,0.2354592499934533,15.129282852559937
12.805937904480487,17.43776078021728,0.24256196276213102,17.08087440776615
13.37393925055524,17.016444486952338,0.24960423122249198,18.917356925078614
13.967165743736146,16.730755601543592,0.2564033173619062,20.544051723360862
14.608929467300127,16.593109561200578,0.2629194487985812,21.925899295586067
15.313365914070179,16.535749856236247,0.2687735297140442,22.86764631090922
16.06961540573496,16.690173910660718,0.27264027757906345,23.10220307501684
16.846654489922624,17.162783840111683,0.27360247631046186,22.583025155115205
17.594828775916127,17.92556140154332,0.27174855056768754,21.452477025252506
18.30956038621238,18.84677574703919,0.2678857137916577,19.912860157224603
18.97990003493914,19.794773698706955,0.26259244870637505,18.055322465592546
19.48159321369706,20.68155465746499,0.2561599828443621,16.02687777944502
19.748795027048473,21.389264024249048,0.25058675743205455,14.07937378199271
19.97370532984916,21.829559529121546,0.2474003644549526,12.408821885084249
20.352696433047367,22.068749999762343,0.24683478224412414,11.17446054006429
20.92415398938815,22.294902270972695,0.24831133117307697,10.357455358007375
21.640013579623144,22.533237134434103,0.2508346896176661,9.817920280791313
22.466877347134364,22.784559278933656,0.25432363375085976,9.498906130423958
23.429476397375556,23.00514525484434,0.2601484411537346,9.824175600482986
24.486309237531806,23.169704524775636,0.273286571876728,12.494370628606298
25.52368009109368,23.337692025768984,0.29504342420227453,18.355766183447358
26.430637203077552,23.450752456508145,0.31896866613724106,25.539910428073068
27.11887290796382,23.248471772657577,0.33730615406310727,31.08708956752776
27.451394923015968,22.561706149497596,0.3447333493030385,33.56942626550214
27.29694012358798,21.47306097225519,0.3435940803015528,34.203915222616
26.621661426525392,20.20897228612491,0.3401916084383007,34.486040741173184
25.54781195847731,19.043185919296025,0.33666730832797503,34.679640811213716
24.312089962692674,18.1767138746674,0.3326188069647795,34.62786521498903
23.07214872545608,17.585386147845274,0.32675782861725655,33.84409071013615
21.903279937258322,17.070474037632245,0.3188967150609702,31.966832539509593
20.849868223551166,16.609817562689777,0.31014406826751667,29.033683181639304
19.997336859467573,16.332786949630748,0.30141901027477475,25.470381647858126
19.416578770059488,16.288293426179365,0.2915358939615352,22.0925753284556
19.079394501719516,16.454810957910976,0.2796343962852002,19.72264906255461
18.998157358524093,16.771335557489724,0.2664645820229009,18.423067042929794
19.31155997362843,17.130874927427424,0.25467221328404244,17.532226283582755
20.126676266626614,17.5008631585931,0.24650686745164763,16.2786332476453
21.381487115670677,17.95458298722601,0.24204297027267802,14.672635921025684
22.87744840127862,18.52911302536104,0.24074773500382082,13.096587280482165
24.793193204166133,19.15741243934838,0.24285104995228302,11.794579039690884
27.278803171754845,19.735031703181644,0.2509624367633659,11.139930543255863
30.08925395797298,20.51447192466148,0.26476293758620423,11.249925834249886
32.653984248135856,22.153097618926484,0.2817898726042364,11.787082844834769
34.65997156783912,24.67471549070127,0.303417643315082,12.70262965240887
36.171286781309,28.277821454082662,0.32784216904008523,14.778131777458805
37.17488415543519,32.519984761203,0.35127697442336114,18.47810579887682
37.66252531002405,36.03904046226347,0.37219254447664585,23.069715470792314
37.638743009190506,37.95076718615437,0.3919661928903905,27.360452289894727
37.38859671780251,38.6388893489511,0.4081175431153091,30.662870822038276
37.20640557621155,38.838948844512224,0.420228985598872,32.910294953766524
37.489093243723,38.95601646130391,0.4285429220122683,34.12505798682204
38.194607967719264,39.07361418008517,0.43507778295367944,34.62474072648741
38.871270010863796,39.123981530176756,0.44737472800247996,35.4366273524521
39.500033999156585,39.08016945760328,0.47720517798190865,37.32669308122645
40.1114999535115,38.94374153479898,0.5156674082411008,40.18064277194771
40.71973949236132,38.79881779473745,0.538012720281024,42.57989857444466
41.27518110221375,38.70861329857834,0.5421355406685399,43.173273910125005
41.677768973933595,38.619783462715056,0.5371125630203645,42.665771214468265
41.96881019231352,38.504322165365444,0.5290208982864482,42.00680401309908
42.112819167237355,38.39412185330532,0.5197389601594075,41.494917761928576
42.128395793198024,38.32798347439936,0.5088333051815388,41.07156798174038
42.068584430914484,38.303076983156835,0.4954624577052451,40.74401195626953
41.95328462727774,38.245079674625536,0.479921083307115,40.623892233848956
41.80012186689698,38.12249853575122,0.4653110306466632,40.64412370262903
40.9593896606206,37.3151175013543,0.45380433716684865,40.902449929103454
37.505965326504125,33.56516528090417,0.44501961638617,41.43511962271995
31.38768670456369,27.21276239236181,0.43868544595551984,42.161612305911184
23.533104777281668,21.922800287682715,0.43491408206128007,43.873776987531365
16.888263224416534,20.56783068136112,0.4330644349584736,48.5261536325839
15.01366269676222,20.56783068136112,0.4317535049804581,56.01087224395407
14.175099321984076,19.60420136200436,0.4277634887971099,62.4531729798706
11.199298909707633,15.91587171120813,0.39848073979354565,65.05161513305994
7.693703665155567,11.083209150570353,0.3353686395610379,64.85465835614598
5.012197054863825,7.069003917227625,0.30559849148235796,63.50526570014796
3.6288641236680013,4.725765769970564,0.29149714145122396,60.87635508184247
3.490516873670194,4.05745537847761,0.2814529679772031,54.49568184149933
3.6270760892533747,3.7967041518513818,0.2726361721872349,44.90175579819902
3.782870502316826,3.5132118004396933,0.26338192682210637,35.65291898237259
4.015817901239789,3.219287362888139,0.2532259937787557,30.272347999380425
4.354934855960835,2.9553619296528453,0.2424934526106018,28.037332211496075
4.759386387682081,2.791788732031208,0.23268251988080504,26.718114951681123
5.110832913774087,2.8039578540737518,0.22455594489571673,25.714182418073822
5.367495025199462,2.9941400009486494,0.2170820508413159,24.6387222878909
5.4794451300449065,3.349463491456516,0.20991508625940786,23.327041927081076
5.432322401084539,3.832135761759401,0.2026417163721661,21.69359399446104
5.268211922300282,4.337373387157413,0.1963505211887707,19.959204371426537
5.040538566086305,4.737397958771867,0.19222290788322732,18.435999608892228
4.908139451938253,4.993994444924229,0.19075943698668998,17.465260695631773
5.089095859029911,5.15674637645709,0.19203457957269834,17.07869859509262
5.693942132926573,5.270567921218317,0.1976067360794098,16.962461294177313
6.689094752269471,5.339353468078147,0.2086111991464637,17.34007026781501
7.952080623256352,5.354153521005161,0.22413237065486494,18.988026315743088
9.334209754598817,5.340552813596203,0.24148047198601577,22.012658645368266
10.624491358438751,5.3160762840050015,0.2566772044903626,25.507706392185806
11.667444942635965,5.241679516561392,0.26807213134287755,28.715433312960315
12.43463278235387,5.057127254875429,0.2761114582337692,31.759221725543362
12.915164262453636,4.74783960476145,0.2828345870281394,34.440940773690826
13.010841691285956,4.40201764892124,0.2879625873536705,36.29544002561683
12.768717600075702,4.174733129573652,0.2915339006686345,37.415207511024136
